#disease_state	mutant p53	mutant p53	mutant p53	mutant p53	mutant p53	mutant p53
Probesets	GSM79144	GSM79118	GSM79147	GSM79241	GSM79122	GSM79227
220305_at	6.358814	6.965772	6.616276	6.977769	6.702289	6.704519
220306_at	6.37427	6.584556	6.378551	6.134	6.089926	6.220009
220307_at	6.10673	5.928118	5.766816	5.940615	5.955313	5.898849
220308_at	6.925365	6.935154	6.778337	6.784549	7.047101	6.424814
220309_at	6.532028	6.369503	5.924183	6.123378	6.371983	6.516485
220310_at	4.895378	4.495585	4.657276	4.912652	4.733603	4.907209
220311_at	6.265882	6.504105	6.513081	6.354085	6.266579	6.422431
220312_at	6.645125	6.114771	5.668235	5.994423	6.685849	5.714144
220313_at	3.8611	4.459593	3.653788	3.806447	3.785623	3.672412
220314_at	5.607288	5.364206	5.330647	5.296775	5.297808	5.51435
220315_at	4.769734	5.01842	4.788456	5.206549	5.021021	5.416704
220316_at	5.477241	5.282776	5.127428	5.067773	5.276416	5.303854
220317_at	4.188352	4.043553	4.169395	4.120043	4.272039	4.097921
220318_at	8.588975	7.475531	7.91989	7.726476	6.722965	7.143849
220319_s_at	7.818649	8.459705	8.454021	8.643361	8.709789	7.321062
220320_at	6.20734	6.180784	6.217875	6.128698	6.263552	6.360363
220321_s_at	3.984434	3.787965	4.030271	4.07995	3.972519	4.295804
220322_at	4.970911	4.656664	4.777886	4.689073	4.860366	5.205645
220323_at	8.934565	8.660441	8.499815	8.480505	8.6272	8.614123
220324_at	4.056258	3.989129	4.156686	4.982656	4.338003	4.366483
220325_at	4.473799	4.127348	3.858883	4.172201	4.3717	4.368248
220326_s_at	7.932043	7.762795	7.420596	7.714527	7.741594	6.962241
220327_at	4.234012	4.374722	4.256673	4.426006	4.622959	4.276228
220328_at	4.171254	4.174686	4.320081	4.226182	4.227802	4.05966
220329_s_at	5.557125	6.235914	6.48032	6.465956	5.811999	5.86744
220330_s_at	4.760089	6.239637	6.674088	6.188378	5.096554	6.461076
220331_at	7.095542	6.500251	5.99237	6.161442	6.344177	6.136052
220332_at	6.35637	6.402685	6.156818	6.13873	6.110731	6.191349
220333_at	3.84434	3.720489	3.922943	3.826905	3.862715	3.981093
220334_at	6.150221	6.050946	5.94962	5.872963	6.206409	5.590235
220335_x_at	7.9613	7.268762	7.169852	7.637772	8.398723	7.056587
220336_s_at	4.586817	4.662226	4.514095	4.648162	4.53361	4.610327
220337_at	5.747549	5.826883	5.745725	5.585644	5.52294	5.622376
220338_at	3.633464	3.604315	3.36523	3.633401	3.504728	3.703669
220339_s_at	7.640459	7.578703	7.01352	7.306912	7.461387	7.471939
220340_at	7.502971	7.353764	6.693752	7.530806	7.673062	7.283528
220341_s_at	7.231626	7.413867	6.989399	7.538834	7.371767	7.043323
220342_x_at	6.797161	6.622468	7.176298	6.549673	6.489673	6.921817
220343_at	6.200806	5.912681	5.670627	5.570381	5.83028	5.902275
220344_at	8.135039	7.829792	7.702272	7.958213	7.896078	8.568681
220345_at	3.547506	3.549535	3.361529	3.472667	3.655737	3.585729
220346_at	7.276754	4.655497	5.120759	4.929985	5.541378	4.637272
220347_at	6.528491	6.316542	5.728211	5.707159	6.147368	6.226644
220348_at	5.400835	4.988695	4.892477	5.354231	5.206137	5.181898
220349_s_at	8.068076	7.273645	7.387769	7.758417	7.697184	7.80846
220350_at	6.367735	6.002418	5.822922	5.932219	5.862121	6.048499
220351_at	4.815068	5.146125	5.471445	4.907752	4.655132	4.586763
220352_x_at	6.925412	6.687281	6.19326	6.83645	6.761027	6.244735
220353_at	6.253332	6.465644	6.10366	6.637045	6.292967	6.133773
220354_at	5.236949	4.892917	4.519452	5.285655	5.798322	5.364592
220355_s_at	7.684526	8.269853	7.975803	8.324726	8.283333	8.110111
220356_at	4.878441	5.854047	4.269895	3.937041	5.287114	4.0191
220357_s_at	6.687433	6.384168	6.28046	6.498522	6.74535	6.183743
220358_at	7.842414	7.598015	7.320805	7.675794	7.512423	7.599381
220359_s_at	4.095221	4.17788	3.981392	4.163324	4.158487	4.343025
220360_at	3.538478	3.44642	3.592601	3.621355	3.526713	3.497877
220361_at	4.562992	4.017388	4.080978	4.154516	4.002576	3.974558
220362_at	5.236375	4.942677	5.150515	4.822368	5.103385	4.869825
220363_s_at	6.675939	6.743602	6.726836	6.754622	6.566402	6.850205
220364_at	4.223156	4.120875	4.25538	3.876806	4.022918	4.205133
220365_at	6.006567	5.905743	5.73567	6.056287	5.779448	5.881555
220366_at	6.356115	6.170996	5.873105	6.144759	5.88018	6.179371
220367_s_at	7.919473	8.267852	8.421692	8.146703	8.504391	8.067156
220368_s_at	6.37246	6.278547	6.305901	6.418525	6.201839	6.514157
220369_at	5.943194	5.508626	5.392771	5.758148	5.594112	5.716316
220370_s_at	4.70241	4.387127	4.532406	4.714553	4.615328	4.770232
220371_s_at	7.304725	7.365008	7.388628	7.591708	7.624747	7.032974
220372_at	4.007382	3.836437	3.915342	3.816481	4.09571	3.878473
220373_at	7.05676	6.559014	6.53079	6.5909	6.788082	7.005753
220374_at	6.775875	6.562005	6.249795	6.819746	6.487456	6.639533
220375_s_at	7.762857	7.686694	7.33384	7.3066	7.639455	7.444222
220376_at	3.547935	3.596177	3.632678	3.629603	3.64798	3.647913
220377_at	5.310273	5.700054	5.564333	5.122716	5.370074	5.280988
220378_at	5.980517	5.791426	5.712659	5.542341	5.686092	5.710418
220379_at	7.847099	7.354678	7.104975	7.419479	7.304346	7.611265
220380_at	3.920181	3.856631	3.804665	3.886073	3.980734	3.947287
220381_at	5.400642	5.220575	5.084213	5.417044	5.284529	5.635444
220382_s_at	4.87411	4.822968	4.654528	4.795572	5.073404	4.987233
220383_at	5.082105	4.80711	4.909696	4.939162	4.935171	4.983385
220384_at	5.35567	5.221848	5.162066	5.021086	5.241196	5.302711
220385_at	5.466694	5.221338	5.418239	5.418074	5.600963	5.637991
220386_s_at	6.553024	6.005902	6.555849	6.023637	6.846983	8.188577
220387_s_at	5.671692	6.969497	7.21596	5.877386	5.732783	5.766316
220388_at	4.806589	4.631368	4.623398	4.548192	4.656475	4.390595
220389_at	6.159003	6.212287	6.09555	6.117966	6.236878	6.02701
220390_at	4.727306	4.410021	4.565547	4.579397	4.934035	4.355506
220391_at	4.457328	4.487604	4.144728	4.294775	4.298767	4.140387
220392_at	5.217548	4.814582	4.903158	5.291023	4.988785	4.778063
220393_at	3.522889	3.458201	3.516039	3.481364	3.558397	3.56147
220394_at	4.004896	3.915636	3.819227	3.950564	3.867619	3.970585
220395_at	9.052444	8.591492	8.408838	8.679068	8.676284	8.702122
220396_at	7.799365	7.65686	7.298052	7.478155	7.57084	7.719219
220397_at	4.070354	4.6095	4.132912	4.360152	4.069208	4.417865
220398_at	6.775017	6.482487	6.323546	6.579059	6.693541	6.631074
220399_at	4.069946	4.316741	4.160156	4.385054	4.212796	4.435268
220400_at	5.072493	5.018826	4.903902	5.278328	4.945011	5.218412
220401_at	3.996469	3.836457	3.725587	4.003679	3.699668	3.841282
220402_at	4.361824	4.090595	4.019321	4.244821	4.129036	4.341805
220403_s_at	4.759937	4.428906	4.664767	4.549273	4.499917	4.573638
220404_at	6.998448	6.605654	6.605899	6.604117	6.721903	6.852316
220405_at	4.026211	3.928369	3.961338	4.011174	4.016694	3.978537
220406_at	4.658535	4.824138	4.819292	4.81465	4.792735	4.855573
220407_s_at	5.486735	5.97094	5.711446	5.22373	5.361554	5.576549
220408_x_at	8.168794	7.977308	7.968204	7.966967	8.683207	7.581771
220409_at	3.897821	3.817788	3.955359	3.920085	3.927481	3.970665
220410_s_at	4.630554	4.320538	4.727256	4.840423	4.638797	4.610038
220411_x_at	6.859698	6.394253	6.319929	6.475603	6.461745	6.402463
220412_x_at	5.874185	5.681902	5.897322	5.820896	6.235519	6.033583
220413_at	7.515847	7.051904	6.937077	6.918415	7.32776	7.159206
220414_at	7.003641	4.601268	7.793987	4.420223	9.611081	7.834324
220415_at	4.524738	4.368912	4.256501	4.328793	4.502785	4.542784
220416_at	4.184669	4.268577	4.449302	4.389612	4.278448	4.480428
220417_s_at	7.237246	7.733146	7.742459	7.85729	7.765348	8.152279
220418_at	5.15872	5.490709	5.557584	5.565912	5.098944	5.174408
220419_s_at	8.439558	8.76069	9.425701	7.878473	8.467997	8.998017
220420_at	6.731095	6.486744	6.234869	6.431267	6.544424	6.530885
220421_at	6.507491	6.195007	5.927067	6.250443	6.264736	6.320586
220422_at	5.262777	5.103883	4.749809	4.936008	4.991003	5.158791
220423_at	7.614948	7.493946	7.27567	7.59165	7.554899	7.794398
220424_at	7.533636	7.09209	6.623785	6.94518	6.94993	7.237332
220425_x_at	6.223669	5.557198	7.148806	5.343317	7.538945	7.862584
220426_at	7.054557	6.607539	6.452206	6.35679	6.517412	6.835401
220427_at	6.889254	6.575083	6.683092	6.623542	6.691135	6.677439
220428_at	5.750924	5.750804	5.534118	5.397251	6.449185	5.893066
220429_at	4.900273	4.897224	4.822852	4.802314	4.857435	4.880678
220430_at	5.859361	5.701071	5.881255	5.843747	5.867923	5.777931
220431_at	7.25152	5.122954	4.881045	4.767383	5.057071	5.000456
220432_s_at	3.995723	3.799817	5.012317	3.738283	4.454117	4.852281
220433_at	6.878634	6.768407	6.426282	6.48052	6.703612	6.711774
220434_at	4.448233	4.482026	4.403575	4.440588	4.693981	4.372012
220435_at	4.388744	4.447426	4.22627	4.259391	4.378471	4.510489
220436_at	4.976838	4.818881	4.904993	4.756783	4.84616	4.75195
220437_at	5.492442	5.209595	5.297225	5.28108	5.272546	5.203995
220438_at	5.077254	5.186134	5.055147	5.21342	5.081148	5.072097
220439_at	5.974776	5.78006	5.682158	5.767375	5.896594	6.153651
220440_at	5.446858	5.360674	5.433268	5.314611	5.428484	5.501412
220441_at	6.875291	5.640917	5.60803	7.424172	5.533959	5.79235
220442_at	6.022823	5.709364	5.683449	5.698016	5.610431	5.691251
220443_s_at	6.337454	5.755345	6.108747	6.138125	5.934097	6.991531
220444_at	6.200796	5.736192	5.536461	5.719313	5.516899	5.792006
220445_s_at	5.212081	5.418387	5.176946	5.062265	5.049394	6.541776
220446_s_at	7.354754	6.942852	6.841242	6.748437	6.98862	6.964462
220447_at	6.559502	6.150327	5.904676	6.095467	6.457952	6.232036
220448_at	4.458494	4.246919	4.36915	4.42365	4.369953	4.201503
220449_at	7.247007	6.840365	6.692473	6.728632	6.957444	6.908122
220450_at	5.8024	4.937818	5.415809	5.348233	5.307343	5.383091
220451_s_at	5.702905	5.602644	5.492386	5.46081	5.146609	5.571567
220452_x_at	7.794652	8.129148	7.69193	8.047962	7.905561	7.628171
220453_at	7.037041	6.587867	6.779715	6.872282	6.745556	6.514503
220454_s_at	6.79325	6.872665	6.797119	6.83493	7.149583	6.598874
220455_at	5.996266	5.881039	5.990207	5.93167	5.893952	6.039954
220456_at	4.641597	4.467137	4.589905	4.664523	4.280034	3.992494
220457_at	7.186265	6.948423	6.92374	7.031589	7.038258	6.92068
220458_at	5.325233	5.139039	4.617711	5.02262	5.044196	4.990968
220459_at	5.823164	5.592819	5.420443	5.72103	5.793475	5.628714
220460_at	4.501406	4.58726	4.270677	4.445858	4.500532	4.3578
220461_at	5.876533	5.90532	5.656847	6.056779	5.999972	5.964255
220462_at	4.810099	4.984953	5.079277	4.938553	5.081815	5.091478
220463_at	6.956678	6.394856	6.308616	6.631031	6.398848	6.552584
220464_at	6.60123	5.873276	6.13438	6.480348	6.454744	6.055594
220465_at	7.500526	7.144425	7.333256	7.461833	7.252899	7.481954
220466_at	6.429573	6.551091	6.604321	5.568818	5.994555	5.921467
220467_at	5.643682	5.520349	5.514683	5.797294	6.181699	6.11021
220468_at	3.494706	3.469616	3.486443	3.659585	3.716338	3.576776
220469_at	5.789538	5.398095	5.183296	5.511789	5.549515	5.122561
220470_at	5.246268	5.674691	5.922285	5.409447	5.214365	5.819384
220471_s_at	4.311258	4.227762	4.274997	4.364013	4.314515	4.181656
220472_at	4.771596	4.681966	4.439734	4.5021	4.624395	4.646997
220473_s_at	3.944167	3.899302	3.819787	3.930083	3.929808	3.952313
220474_at	3.771383	3.708939	3.700626	3.872097	3.95056	3.738324
220475_at	6.251851	6.044284	5.972697	6.03036	6.505321	6.359209
220476_s_at	6.810735	6.60702	6.586036	6.638914	6.750101	6.529964
220477_s_at	8.170786	8.893971	8.877638	8.487609	7.513988	9.2402
220478_at	6.638087	6.253017	6.211425	6.189973	6.20314	6.22859
220479_at	5.22396	5.271695	5.150119	5.135675	5.289472	5.178048
220480_at	5.519122	5.498244	5.238953	5.391671	5.387305	5.148817
220481_at	5.901866	5.285231	5.566257	5.556995	5.64035	5.499918
220482_s_at	5.528819	5.564336	5.607528	5.601391	6.02822	5.348026
220483_s_at	6.848888	6.488264	5.876549	6.387685	6.147119	6.792843
220484_at	5.234847	5.110825	4.781988	5.196577	4.969577	5.020017
220485_s_at	5.887042	6.381361	6.460685	6.310402	6.125169	6.489881
220486_x_at	8.77638	8.738151	8.639482	9.337609	9.820645	8.89081
220487_at	4.500971	4.504942	4.362346	4.542851	4.436972	4.28014
220488_s_at	7.563059	7.329178	7.354001	7.565637	7.682407	7.093925
220489_s_at	5.384696	5.462845	5.229984	5.321324	5.236537	5.230135
220490_at	5.18278	4.829033	4.635936	4.814538	4.836172	4.612427
220491_at	5.408775	5.365811	5.31086	5.242245	4.960387	5.101437
220492_s_at	5.710534	5.61444	5.616214	5.596799	5.774579	5.542966
220493_at	4.479927	4.371719	4.348512	4.348223	4.873272	4.357207
220494_s_at	5.635913	5.792365	5.771603	6.220194	6.275141	6.133603
220495_s_at	7.780275	9.148031	8.575914	8.275606	8.092323	8.10782
220496_at	6.371592	6.179043	6.139328	6.08269	6.439525	6.194583
220497_at	3.547196	3.738386	3.587085	3.677751	3.475699	3.653436
220498_at	5.544933	5.425874	5.450078	5.345042	5.429257	5.354094
220499_at	6.228012	6.184039	6.002252	6.178464	6.022563	5.990462
220500_s_at	5.380059	5.918633	5.444035	5.672943	5.988733	5.743423
220501_at	7.08586	6.903112	6.775996	6.734045	6.826789	7.015104
220502_s_at	3.400123	3.322856	3.382062	3.401671	3.409019	3.595057
220503_at	3.393963	3.395446	3.442788	3.407029	3.567666	3.427342
220504_at	4.421077	4.383256	4.421561	4.382425	4.190337	4.309615
220505_at	5.74023	5.813355	5.559054	5.664617	5.875752	5.657415
220506_at	5.678344	6.014261	5.794853	5.810521	7.073893	5.759478
220507_s_at	6.022178	5.697978	5.823324	5.747923	5.850659	5.626434
220508_at	5.900923	5.621084	5.558673	5.596149	5.635961	5.85488
220509_at	4.577291	4.67812	4.348046	4.626864	4.595924	4.521756
220510_at	6.886457	6.424333	6.187673	6.575885	6.406216	6.617751
220511_s_at	5.054224	4.571536	4.609692	4.714429	4.916959	4.616856
220512_at	4.689585	4.562188	4.353139	4.699179	4.573519	4.411771
220513_at	4.946983	4.609466	4.403521	4.635641	4.648154	5.114524
220514_at	7.32018	6.977249	6.9611	7.052246	7.072014	7.07926
220515_at	5.716991	5.560289	5.535009	5.753668	5.620729	5.835325
220516_at	5.749236	5.574238	5.66976	5.580916	5.494554	6.035561
220517_at	5.560826	5.449814	5.431676	5.505103	5.602833	5.644981
220518_at	4.974638	5.039264	4.772878	5.307604	5.028529	5.141175
220519_s_at	5.769763	5.736262	5.612712	5.505074	5.615872	5.489141
220520_s_at	4.503726	4.461355	4.631613	4.523863	4.469425	4.58358
220521_s_at	5.983599	5.433428	5.07559	5.522181	5.329578	5.358421
220522_at	6.624083	6.55002	6.377926	6.368756	6.634078	6.651784
220523_at	4.542109	4.116329	4.028753	4.199196	4.26303	4.251273
220524_at	6.662479	5.984921	5.890185	6.0794	6.202224	5.945243
220525_s_at	8.804678	8.565019	8.566526	8.747414	8.332059	8.148489
220526_s_at	8.279423	8.669675	9.709435	8.366596	8.311189	9.166048
220527_at	4.221949	4.112699	4.174871	4.057207	4.070257	4.173379
220528_at	6.268621	5.977328	5.938304	6.017652	6.23537	6.031049
220529_at	6.620368	6.081322	6.139244	6.476528	6.079169	6.011001
220530_at	4.682412	4.464369	4.477616	4.498216	4.549948	4.519155
220531_at	6.414009	6.176665	5.885505	6.010662	6.336019	6.366062
220532_s_at	7.988409	8.925609	8.470517	8.423667	8.355178	9.17206
220533_at	6.379821	5.750509	5.761546	5.754595	6.199117	6.484809
220534_at	5.230799	4.969466	4.936284	5.220141	5.12985	5.331492
220535_at	6.400905	6.257297	6.223473	6.217031	6.835805	6.310775
220536_at	6.107869	6.218359	6.37265	6.334045	6.281932	5.806689
220537_at	4.738712	4.81375	4.457743	4.466258	4.462362	4.763831
220538_at	7.982083	7.549003	7.596474	7.667866	7.650267	7.528607
220539_at	5.290125	5.174184	5.076165	5.035231	4.948441	5.127046
220540_at	5.558132	5.491315	5.350672	6.268865	5.422437	5.081234
220541_at	6.090561	5.964231	5.545259	5.80604	5.730498	5.970753
220542_s_at	6.743229	6.476626	6.442811	6.388553	6.557867	6.705015
220543_at	5.424936	5.086879	5.0927	5.322165	5.175557	5.20127
220544_at	5.207467	5.166612	5.023224	4.973886	5.123679	5.278438
220545_s_at	5.909078	5.973097	5.800074	6.045423	5.961569	5.743975
220546_at	5.031962	4.712325	4.592911	4.657297	4.79549	4.597342
220547_s_at	8.457553	9.505727	9.339647	9.552546	9.552422	9.003164
220548_at	6.063797	6.004311	5.89752	5.903352	6.068489	6.006533
220549_at	3.517088	3.566507	3.629889	3.535639	3.748085	3.895388
220550_at	3.649564	3.724862	3.617896	3.642551	3.607207	3.556139
220551_at	3.97695	3.953458	3.982917	4.175729	3.977059	4.239219
220552_at	4.5021	4.245791	4.111906	4.180827	4.330586	4.418815
220553_s_at	6.006144	6.126755	6.486297	6.252631	5.919212	5.947326
220554_at	6.052313	6.156426	5.961868	6.056092	5.805334	5.587905
220555_s_at	6.780296	6.636639	6.404859	6.345807	6.70434	6.57449
220556_at	3.707501	3.813091	3.867437	3.851051	3.807428	3.96169
220557_s_at	6.544415	6.496869	6.557388	6.589421	6.539493	6.434331
220558_x_at	7.659139	7.302582	7.212471	7.32654	7.513666	7.355757
220559_at	5.252201	7.46676	9.368705	5.154823	5.519233	7.984627
220560_at	6.877253	6.803674	6.920406	6.982287	6.843259	6.891756
220561_at	6.193119	6.003957	5.964084	6.171665	5.899158	5.761206
220562_at	4.938285	4.848543	4.969625	4.975073	5.00202	4.535471
220563_s_at	5.47074	5.491961	5.350872	5.476238	5.484103	5.421478
220564_at	4.363352	4.449089	4.506614	4.298028	4.479388	4.28166
220565_at	5.575467	5.574888	5.516861	5.284575	5.57361	5.399259
220566_at	7.338961	7.243165	7.129113	7.083114	7.064304	7.153677
220567_at	5.976593	5.760073	6.083414	5.876329	5.871009	5.830483
220568_at	5.134819	5.064304	5.050027	5.254093	5.258199	5.215577
220569_at	6.005177	5.859535	5.392715	5.621864	5.52606	5.684936
220570_at	5.698302	5.45215	5.718851	5.538652	5.528437	5.628666
220571_at	7.195605	6.617339	6.542038	6.78023	6.863213	6.884255
220572_at	3.953212	4.161372	3.860011	3.874701	4.007806	3.966855
220573_at	6.819222	6.466336	6.381917	6.668906	6.719418	6.770922
220574_at	6.201091	6.215495	5.778409	6.219438	5.994637	5.967758
220575_at	5.581056	5.267844	5.153839	5.457134	5.441911	5.497632
220576_at	4.489035	4.69176	4.403313	4.907177	4.268407	4.335587
220577_at	5.572617	5.241417	5.191186	5.301339	5.003242	5.108763
220578_at	7.075474	6.905242	6.676145	6.803796	6.892036	6.830203
220579_at	5.238631	5.508959	5.161906	5.448953	5.272211	5.402812
220580_at	5.948877	5.97756	6.042142	6.211212	5.950532	5.909833
220581_at	6.293771	6.685481	6.042004	6.218054	6.188067	6.065856
220582_at	4.562705	4.354267	4.413236	4.444456	4.354919	4.805907
220583_at	6.546606	6.208299	5.987519	6.147715	6.149664	6.133401
220584_at	8.048358	7.705139	6.816229	7.539446	7.952041	7.047831
220585_at	4.663835	4.389439	4.252174	4.230136	4.353661	4.443182
220586_at	3.594147	3.551547	3.690937	3.58936	3.80121	3.628833
220587_s_at	7.331359	7.60055	7.161379	7.81582	8.129619	7.53698
220588_at	6.591347	6.800306	6.198297	7.069117	6.404095	6.353059
220589_s_at	5.890061	5.808375	5.716728	5.906647	6.59287	5.952779
220590_at	6.142297	6.165497	5.7067	6.29579	6.331205	5.936944
220591_s_at	5.065956	5.702925	4.908304	4.965162	5.557202	5.579913
220592_at	5.88629	5.23783	5.833382	5.78514	5.460542	5.7747
220593_s_at	5.68467	5.354852	5.307028	5.451099	4.994452	5.196658
220594_at	4.855645	4.652944	4.728274	4.918717	4.926584	4.657603
220595_at	3.966683	4.413204	3.892671	4.021207	4.102866	3.891558
220596_at	5.128457	4.913241	4.886489	4.971791	5.054963	4.984414
220597_s_at	7.109921	7.642284	7.413812	8.062423	7.718118	7.352815
220598_at	6.604242	6.343362	6.560067	6.71825	6.323089	6.39322
220599_s_at	6.851067	6.660656	6.528781	6.952641	6.3601	6.785201
220600_at	5.474112	5.380288	5.224083	5.132303	5.425834	5.710177
220601_at	4.997018	4.630327	4.658075	4.602096	4.79402	4.585464
220602_s_at	6.710347	6.586361	6.727713	6.776393	6.934317	6.859197
220603_s_at	6.253713	6.116521	6.192366	5.896461	6.352518	6.457004
220604_x_at	6.348618	6.10276	6.173556	6.192874	6.567283	6.45557
220605_s_at	9.09333	8.837301	8.923288	9.260257	9.150018	9.187822
220606_s_at	5.705886	5.742972	6.367591	5.776421	5.623611	6.168432
220607_x_at	9.534001	9.615682	9.411742	9.52589	9.421273	9.319467
220608_s_at	5.232167	4.83075	4.81971	5.149307	4.832754	5.165388
220609_at	4.398435	4.599329	4.386227	4.588717	4.391929	4.283034
220610_s_at	6.958471	6.787625	6.969711	7.097072	7.184609	8.176622
220611_at	6.185319	6.128954	5.751016	5.929405	5.91881	5.963854
220612_at	6.236335	5.809546	5.683769	6.132401	6.101453	6.152534
220613_s_at	5.576293	6.010917	5.070351	5.149685	5.10688	5.208477
220614_s_at	3.56647	3.60734	3.575014	3.661432	3.600296	3.782281
220615_s_at	7.501541	7.22932	7.672044	7.029697	8.258277	7.864947
220616_at	6.130951	5.966798	5.949161	5.883341	5.858951	6.00012
220617_s_at	8.737308	8.546935	9.192205	8.26738	9.134571	9.073085
220618_s_at	6.978187	6.934192	6.725771	6.880536	7.178176	7.052189
