affy_Mouse430_2
Probe ID	Genbank Acc
1430117_a_at	AK010444
1430118_at	AK020725
1430119_at	AK004226
1430120_at	AK005973
1430121_at	AK005669
1430122_at	AK020399
1430123_a_at	AK009462
1430124_x_at	AK009462
1430125_s_at	AK009256
1430126_at	AK009628
1430127_a_at	AK007904
1430128_a_at	AK002562
1430129_a_at	AK017777
1430130_at	BB212004
1430131_at	AK017702
1430132_at	AK014642
1430133_at	AK014817
1430134_a_at	AK008774
1430135_at	AK018651
1430136_at	AK002958
1430137_at	AK004850
1430138_at	AW987309
1430139_at	AK021390
1430140_at	AV265988
1430141_at	BB709285
1430142_at	AK009196
1430143_at	AK015205
1430144_at	BB815600
1430145_at	BB667531
1430146_at	AV260375
1430147_a_at	AK016109
1430148_at	BM241400
1430149_at	AA060162
1430150_at	AK017809
1430151_at	AK014314
1430152_at	BB207193
1430153_at	AK018223
1430154_at	AI666321
1430155_at	AK016947
1430156_at	AK015855
1430157_at	AK007082
1430158_at	AV019837
1430159_at	BF658932
1430160_at	AK014523
1430161_at	AK005477
1430162_at	AK014439
1430163_at	AK010874
1430164_a_at	AK012646
1430165_at	AI661948
1430166_at	AV045291
1430167_a_at	AK014130
1430168_at	AK020589
1430169_at	AV259535
1430170_at	AK004937
1430171_at	AK008093
1430172_a_at	AK009445
1430173_x_at	AK009445
1430174_at	AK020843
1430175_at	AI746562
1430176_at	AK017385
1430177_at	AK011961
1430178_at	BF467494
1430179_at	AK014831
1430180_at	AK013856
1430181_at	AK006402
1430182_a_at	AK011105
1430183_at	AK014695
1430184_at	AK016727
1430185_at	BB109690
1430186_at	AK009298
1430187_at	AK018216
1430188_at	AK012792
1430189_at	AK005959
1430190_at	AK006668
1430191_at	BB748887
1430192_at	AK014231
1430193_at	BF021255
1430194_at	AK003777
1430195_at	BF662697
1430196_at	BM120952
1430197_a_at	AK015126
1430198_at	AK014028
1430199_at	AV262133
1430200_at	BG067633
1430201_at	AV374494
1430202_at	AV208370
1430203_at	BG067256
1430204_at	BB323924
1430205_a_at	AK016651
1430206_at	AK016730
1430207_at	AV265727
1430208_at	AK019115
1430209_at	AK015080
1430210_at	AK021221
1430211_at	AK015155
1430212_at	BB278024
1430213_at	AK017287
1430214_a_at	BB103211
1430215_at	BB103211
1430216_at	AK017652
1430217_at	AK014976
1430218_at	AK016899
1430219_at	AK017861
1430220_at	AK017802
1430221_at	BB763680
1430222_at	BB538672
1430223_at	AI507044
1430224_at	AK006001
1430225_at	AK017635
1430226_at	AK013623
1430227_at	AI507126
1430228_at	AV308327
1430229_at	AK018183
1430230_at	BB709109
1430231_a_at	AK021095
1430232_at	AW050308
1430233_a_at	AK007064
1430234_at	AK018621
1430235_at	AK016893
1430236_s_at	AK008685
1430237_at	AK008821
1430238_at	AK006984
1430239_at	AK017331
1430240_a_at	AK019534
1430241_at	AK018254
1430242_at	AV356665
1430243_at	BB793592
1430244_at	BB084986
1430245_at	BM209124
1430246_at	AK016682
1430247_at	AK009382
1430248_at	AV260760
1430249_at	AK015562
1430250_at	AK011880
1430251_at	BB738310
1430252_at	BB753814
1430253_at	BM239197
1430254_at	AK014909
1430255_at	BB020309
1430256_at	AK009597
1430257_at	AK002346
1430258_at	AK002695
1430259_at	AK020374
1430260_at	BB278302
1430261_at	AK006305
1430262_at	BQ174849
1430263_at	AK006878
1430264_at	BM250295
1430265_at	AK014613
1430266_at	AK005627
1430267_at	AK016691
1430268_at	BB528135
1430269_at	AK004148
1430270_at	BB255077
1430271_x_at	AA672926
1430272_at	AK013710
1430273_at	AV101854
1430274_a_at	AK018331
1430275_a_at	AK016322
1430276_at	AK005642
1430277_at	AK020456
1430278_a_at	AK010062
1430279_at	AV165624
1430280_at	AK007933
1430281_at	AK005860
1430282_at	AK003559
1430283_s_at	AK005871
1430284_at	AK005786
1430285_at	AK013448
1430286_s_at	AK013448
1430287_s_at	AK009239
1430288_x_at	AK007850
1430289_a_at	AK012014
1430290_at	BM207059
1430291_at	AK004325
1430292_a_at	BG792484
1430293_a_at	AK020979
1430294_at	AK013425
1430295_at	BG094302
1430296_at	AK014635
1430297_a_at	AK008513
1430298_at	AK015166
1430299_at	BF318506
1430300_at	BE632264
1430301_at	AK002951
1430302_at	AK019934
1430303_at	AI465236
1430304_at	AK020004
1430305_at	AK010870
1430306_a_at	AK004157
1430307_a_at	AK006387
1430308_at	BB093977
1430309_at	BC025455
1430310_at	BB535262
1430311_at	AV304251
1430312_at	AK021091
1430313_at	AK020115
1430314_at	BB217068
1430315_at	AV260173
1430316_at	BB454777
1430317_at	BB279437
1430318_at	BB745042
1430319_at	BB667652
1430320_at	AK013510
1430321_at	AK020945
1430322_at	AK020859
1430323_at	AK006737
1430324_x_at	AK006737
1430325_at	AV269478
1430326_s_at	AK003160
1430327_at	AK020747
1430328_at	AK014110
1430329_at	AK018143
1430330_at	AI662623
1430331_at	AK016897
1430332_a_at	AK002832
1430333_at	BB424644
1430334_at	AK011044
1430335_a_at	AK012493
1430336_at	BB427699
1430337_at	BB363738
1430338_at	AV243710
1430339_at	AK011507
1430340_at	AK015260
1430341_at	BE200248
1430342_at	BF011273
1430343_at	AK014419
1430344_at	AW049608
1430345_at	AI463042
1430346_at	BB550527
1430347_at	AK015886
1430348_at	BE945320
1430349_at	AK016865
1430350_at	BB252865
1430351_at	AK006916
1430352_at	BG141912
1430353_at	BB207363
1430354_x_at	AK019240
1430355_a_at	AK003108
1430356_at	AA880527
1430357_at	BM241237
1430358_at	AV338072
1430359_a_at	BC018248
1430360_at	BG797253
1430361_at	BC003771
1430362_at	AI606154
1430363_at	AI481193
1430364_at	AI429259
1430365_at	AK005913
1430366_at	AK012005
1430367_at	BE331859
1430368_s_at	AK006110
1430369_at	BB533969
1430370_at	BM248156
1430371_x_at	AK010397
1430372_at	AK021342
1430373_at	AI645098
1430374_at	AK019700
1430375_a_at	BE198116
1430376_at	AK019545
1430377_at	AK005014
1430378_at	AK013526
1430379_at	BM220939
1430380_at	AK012019
1430381_at	AK004357
1430382_at	AI464127
1430383_at	AU022382
1430384_at	AK017548
1430385_a_at	BB207162
1430386_at	BM240254
1430387_at	AK007978
1430388_a_at	AK008108
1430389_at	AI847480
1430390_x_at	AV262227
1430391_a_at	AK003690
1430392_at	AK020657
1430393_at	AV105737
1430394_a_at	AK020749
1430395_at	AK016757
1430396_at	AK017485
1430397_at	BB559311
1430398_at	BB014532
1430399_at	AK013364
1430400_at	AK015858
1430401_at	AK014177
1430402_at	AK016060
1430403_at	BF227850
1430404_at	BM239430
1430405_at	AK006854
1430406_at	AK015524
1430407_at	AV165325
1430408_at	AK017088
1430409_at	AV087739
1430410_at	AV051796
1430411_at	AV331703
1430412_at	BG061907
1430413_at	AK018228
1430414_at	BB524769
1430415_at	BF147362
1430416_at	AK016494
1430417_s_at	AK002679
1430418_at	AK020354
1430419_at	AK009549
1430420_at	AK021024
1430421_a_at	AK003909
1430422_at	AK006141
1430423_s_at	AK019808
1430424_at	BM207011
1430425_at	AW493494
1430426_at	AK016012
1430427_a_at	AK014140
1430428_at	AK010066
1430429_at	AK011463
1430430_at	AK018073
1430431_at	AK016722
1430432_at	AK019654
1430433_at	AK016695
1430434_at	AK016603
1430435_at	AK014322
1430436_at	AV158645
1430437_a_at	AK010402
1430438_at	BB476489
1430439_at	AK013379
1430440_at	AK015363
1430441_at	AK017111
1430442_at	AK018149
1430443_at	AK008930
1430444_at	AK002255
1430445_at	AK006382
1430446_at	AI462873
1430447_a_at	AK017222
1430448_at	BB392953
1430449_at	AK021172
1430450_at	AK021146
1430451_at	AK015605
1430452_at	AK020848
1430453_a_at	AK013244
1430454_x_at	AK013244
1430455_at	AK016560
1430456_at	BE630867
1430457_at	AK019553
1430458_at	AV311400
1430459_at	AV370407
1430460_at	AW554864
1430461_at	AK007214
1430462_at	AK009124
1430463_a_at	AK016941
1430464_at	AK020430
1430465_at	AK014614
1430466_at	AK009173
1430467_at	AK014870
1430468_at	AI465509
1430469_at	AK006726
1430470_at	BE197771
1430471_at	BB542799
1430472_at	BB831717
1430473_at	AK020584
1430474_a_at	AK007757
1430475_at	AK013187
1430476_at	AK010716
1430477_s_at	AK006309
1430478_at	AV166268
1430479_at	AK008147
1430480_at	BB384543
1430481_at	AK019742
1430482_at	AK013534
1430483_a_at	AK010144
1430484_at	AK018447
1430485_at	AW324327
1430486_at	AK015771
1430487_at	AV310182
1430488_at	AK006900
1430489_at	BB086802
1430490_at	AK017409
1430491_at	AV128350
1430492_at	AV329676
1430493_at	AV091308
1430494_at	AK018583
1430495_at	AV154049
1430496_at	AV351492
1430497_at	AI647710
1430498_at	AI448485
1430499_at	AK006834
1430500_s_at	AK005233
1430501_at	AK021157
1430502_at	AI504520
1430503_at	AI875090
1430504_at	AK007132
1430505_at	AK013646
1430506_at	BB440067
1430507_at	AK006428
1430508_at	AK006991
1430509_at	AK003994
1430510_at	AK009699
1430511_at	AK005367
1430512_a_at	AK006203
1430513_at	AK006803
1430514_a_at	AK002762
1430515_s_at	AK008554
1430516_at	BB167877
1430517_at	AK016041
1430518_at	AK017258
1430519_a_at	AK007767
1430520_at	AW548480
1430521_s_at	AW548480
1430522_a_at	AK009266
1430523_s_at	AK008145
1430524_at	AK006180
1430525_at	AK009071
1430526_a_at	AK011935
1430527_a_at	AK017523
1430528_at	AV248921
1430529_at	AK019176
1430530_s_at	AK012340
1430531_at	AK017801
1430532_at	AK016957
1430533_a_at	BI134907
1430534_at	AW825994
1430535_at	BB045401
1430536_a_at	BB071632
1430537_at	AK019481
1430538_at	BB303199
1430539_at	BB469133
1430540_at	BB023259
1430541_at	AK019407
1430542_a_at	AA823938
1430543_at	AK005167
1430544_at	AV312645
1430545_at	BB447148
1430546_at	AK010433
1430547_s_at	AK010433
1430548_at	AK014588
1430549_at	AV252862
1430550_at	BB151055
1430551_s_at	BB151055
1430552_a_at	AK020972
1430553_at	AV268106
1430554_at	BB524113
1430555_s_at	BB524113
1430556_at	AK014638
1430557_at	BB009682
1430558_at	BM114753
1430559_at	BB402435
1430560_at	BM942729
1430561_at	BE952491
1430562_at	AV231819
1430563_at	AK018494
1430564_at	AK003346
1430565_at	AK006553
1430566_at	BM249924
1430567_at	AV241297
1430568_at	AW539538
1430569_at	AK008753
1430570_at	AV227891
1430571_s_at	AK010815
1430572_at	BB017115
1430573_s_at	BB248939
1430574_at	AK010426
1430575_a_at	BB484264
1430576_at	BB484264
1430577_at	BE686390
1430578_at	AK019693
1430579_at	AW045551
1430580_at	BB444450
1430581_at	AV306063
1430582_at	BB496854
1430583_at	BB064688
1430584_s_at	BB213876
1430585_at	BG798082
1430586_at	BB552785
1430587_at	AK016918
1430588_at	BI076815
1430589_at	AK020902
1430590_at	BG228878
1430591_at	AK011834
1430592_at	AK018015
1430593_at	BB549724
1430594_at	BB529383
1430595_at	AK019661
1430596_s_at	BG066866
1430597_at	BB206614
1430598_at	AU258667
1430599_at	BB130512
1430600_at	AK013666
1430601_at	BB199273
1430602_at	AV266799
1430603_at	AK016329
1430604_a_at	AW986632
1430605_at	AK020571
1430606_at	AI415066
1430607_at	BB279598
1430608_at	BB667541
1430609_at	AK015161
1430610_at	AK014632
1430611_at	AV041291
1430612_at	BB533148
1430613_at	BB749015
1430614_at	BG962576
1430615_at	AK014905
1430616_at	BB185833
1430617_at	BB238604
1430618_at	AK011479
1430619_a_at	AV324744
1430620_at	BB535557
1430621_at	AK014984
1430622_at	AW764291
1430623_s_at	AV263881
1430624_at	AI428125
1430625_at	AK014641
1430626_at	BE951633
1430627_at	AK019899
1430628_at	AK010802
1430629_at	AK003423
1430630_at	BB236218
1430631_at	AK016942
1430632_at	AI597257
1430633_s_at	BG066234
1430634_a_at	BB076574
1430635_at	BB774399
1430636_at	BB350597
1430637_at	BB515259
1430638_at	AV381255
1430639_at	AK019695
1430640_a_at	BI695530
1430641_at	AV368819
1430642_at	AW493291
1430643_at	AV351842
1430644_at	AK017044
1430645_at	BB326826
1430646_at	AK020000
1430647_at	AK014169
1430648_at	AK013326
1430649_at	AW490835
1430650_at	AI504586
1430651_s_at	AI504586
1430652_at	AV242166
1430653_at	AI481778
1430654_at	AK020172
1430655_at	BE685884
1430656_a_at	BF318739
1430657_at	BB745263
1430658_a_at	AK008663
1430659_at	AK016070
1430660_at	AV291471
1430661_at	AI450945
1430662_at	BE947630
1430663_at	AK020458
1430664_at	BE688704
1430665_at	AK017706
1430666_at	AK015993
1430667_at	BB077413
1430668_a_at	AK003438
1430669_at	AV088400
1430670_at	AK007017
1430671_a_at	AK002489
1430672_at	AI553303
1430673_a_at	AK008687
1430674_at	AV266242
1430675_at	BM932606
1430676_at	AK019854
1430677_at	AV279569
1430678_at	BB039251
1430679_at	AK016656
1430680_a_at	BC021356
1430681_at	AI482548
1430682_at	AK019766
1430683_at	AK010755
1430684_s_at	AV278610
1430685_at	AK018206
1430686_at	AK014719
1430687_at	AV333178
1430688_s_at	AK021330
1430689_at	AK012763
1430690_at	AK017294
1430691_at	AK019492
1430692_a_at	AK005023
1430693_at	AV250770
1430694_at	BE630656
1430695_at	AV230010
1430696_at	AK014775
1430697_at	BM235514
1430698_a_at	AK017107
1430699_at	AK018327
1430700_a_at	AK005158
1430701_a_at	AK017795
1430702_at	AI592954
1430703_at	AK017437
1430704_at	BB497580
1430705_at	BE955775
1430706_at	AK006750
1430707_s_at	AK006750
1430708_a_at	BB817276
1430709_at	BM226284
1430710_at	BF463223
1430711_at	AK016829
1430712_at	AK002660
1430713_s_at	AI429575
1430714_at	BG072204
1430715_at	AK009344
1430716_at	AK019901
1430717_at	AV282345
1430718_s_at	AV313469
1430719_at	BB242542
1430720_at	AK011890
1430721_at	AV272663
1430722_at	AK014900
1430723_at	AK017329
1430724_at	AK010021
1430725_at	AK017024
1430726_at	AV331288
1430727_at	AK015297
1430728_at	BB149782
1430729_at	AK017955
1430730_at	AK020436
1430731_at	AK017442
1430732_at	AV256102
1430733_at	AV277374
1430734_at	AK010858
1430735_at	AK015195
1430736_at	AK018503
1430737_at	AK013056
1430738_at	AV249898
1430739_at	AV261947
1430740_at	AK016887
1430741_at	AK017039
1430742_a_at	AV254593
1430743_at	BE982144
1430744_at	AK007861
1430745_at	AK020028
1430746_at	AI644298
1430747_at	AK019858
1430748_at	BB015143
1430749_at	AK012892
1430750_at	AK018462
1430751_at	AK019935
1430752_at	BB397948
1430753_at	AK020222
1430754_at	AV265787
1430755_at	BF018617
1430756_at	AV292658
1430757_at	AK020727
1430758_x_at	AK020254
1430759_at	AV267070
1430760_a_at	AV284294
1430761_at	AK002842
1430762_at	AK014780
1430763_at	BB016642
1430764_at	AV264776
1430765_at	AV064844
1430766_at	BE197989
1430767_a_at	AV269818
1430768_at	AV318484
1430769_s_at	AW911794
1430770_at	BB367686
1430771_a_at	BG061809
1430772_at	AV271161
1430773_a_at	AI429170
1430774_at	AV320876
1430775_at	BB225339
1430776_s_at	AK017778
1430777_a_at	AK014644
1430778_a_at	AK020876
1430779_at	BB665367
1430780_a_at	BI739353
1430781_at	AV256298
1430782_at	AK014555
1430783_at	AV274103
1430784_a_at	AK016530
1430785_at	BB150587
1430786_at	BE991102
1430787_at	AK009897
1430788_at	AK019605
1430789_at	AK016701
1430790_at	BB014833
1430791_at	BB261763
1430792_at	AK014334
1430793_at	AK016487
1430794_at	AK016935
1430795_at	AV312992
1430796_at	BB057112
1430797_at	AK021022
1430798_x_at	AV306676
1430799_at	BB204368
1430800_at	AK015825
1430801_at	AK009750
1430802_at	AK013097
1430803_at	BB074761
1430804_at	AK019876
1430805_s_at	AK016542
1430806_at	BB375486
1430807_at	AV121153
1430808_at	AK005461
1430809_at	BB026737
1430810_at	AK017530
1430811_a_at	AK010351
1430812_at	BB019816
1430813_at	AK007887
1430814_at	AK004984
1430815_at	AK017333
1430816_at	AK018273
1430817_at	AK016401
1430818_at	AV280658
1430819_at	AK014438
1430820_a_at	BC024449
1430821_at	AK006294
1430822_at	AK017922
1430823_at	BE335894
1430824_at	AK016967
1430825_at	AK021367
1430826_s_at	AK019924
1430827_a_at	AV301702
1430828_at	AV007708
1430829_s_at	AK016860
1430830_at	BB449575
1430831_at	AK004376
1430832_at	BB055339
1430833_at	AK020772
1430834_at	BB359379
1430835_at	AK017973
1430836_at	AV265458
1430837_a_at	AK007371
1430838_x_at	AK007371
1430839_at	AK020489
1430840_at	BF152921
1430841_at	AK014378
1430842_at	AK005115
1430843_at	AK003937
1430844_at	AK006094
1430845_at	AK010549
1430846_at	AK018867
1430847_a_at	AK015641
1430848_a_at	AK015619
1430849_a_at	AK007402
1430850_x_at	AK007402
1430851_at	AK012846
1430852_at	AK005560
1430853_a_at	AK014179
1430854_at	AK011159
1430855_at	AK006759
1430856_at	AK007848
1430857_s_at	AK007848
1430858_at	AK014606
1430859_at	BB130068
1430860_at	AK014752
1430861_at	BM224757
1430862_at	AV165980
1430863_at	AW109901
1430864_at	AK015740
1430865_s_at	AK015740
1430866_at	BB432681
1430867_at	BI465723
1430868_at	BB236207
1430869_a_at	BF460630
1430870_at	BB013409
1430871_at	BB283066
1430872_at	AK015124
1430873_at	AV040957
1430874_at	BB103115
1430875_a_at	AK017959
1430876_at	AV120335
1430877_at	BE955795
1430878_at	AV078837
1430879_at	BB283753
1430880_at	BB060144
1430881_at	AK020190
1430882_at	AI506495
1430883_at	AV278455
1430884_at	AK016251
1430885_at	AK003645
1430886_at	BB246912
1430887_s_at	BB246912
1430888_at	AV268464
1430889_a_at	AK002335
1430890_at	AK008696
1430891_at	AK010841
1430892_at	AK005862
1430893_at	AK011413
1430894_at	AK017439
1430895_at	BF018972
1430896_s_at	AK008824
1430897_at	BB016737
1430898_s_at	BB016737
1430899_at	AK008656
1430900_at	AK019590
1430901_at	AV281513
1430902_at	AK019475
1430903_at	AK016836
1430904_at	AK018680
1430905_at	AK014808
1430906_at	AV105483
1430907_at	AK015470
1430908_at	AV282421
1430909_at	AV270366
1430910_at	AK019737
1430911_at	AV232581
1430912_a_at	AK010948
1430913_at	AK007800
1430914_at	BB025171
1430915_at	AK019639
1430916_at	AK019136
1430917_at	AV377743
1430918_at	AK018160
1430919_at	AK015893
1430920_at	AK014181
1430921_at	AK018625
1430922_at	AK017430
1430923_at	AK011946
1430924_at	AK017137
1430925_at	AK016149
1430926_at	AK017232
1430927_at	AK008389
1430928_at	AV150162
1430929_at	BB102433
1430930_at	AK002788
1430931_at	AV278800
1430932_at	AK018301
1430933_at	AV295297
1430934_at	AK012899
1430935_at	AK016804
1430936_at	BB020115
1430937_at	AK020867
1430938_at	AK012527
1430939_at	AV267730
1430940_at	AV166410
1430941_at	AK018389
1430942_at	AV367796
1430943_at	AK020088
1430944_at	BB281168
1430945_at	AK020898
1430946_at	AV110775
1430947_at	AK016075
1430948_at	AV256085
1430949_at	AV377484
1430950_at	AK017286
1430951_at	AK012713
1430952_at	AV165800
1430953_at	AV170803
1430954_at	AK011000
1430955_at	AK020778
1430956_at	AV210191
1430957_at	AK011368
1430958_at	AK017000
1430959_at	AK016052
1430960_at	AK017133
1430961_at	AK018067
1430962_at	AK020143
1430963_at	AK008762
1430964_at	AK009622
1430965_at	BB098581
1430966_at	BB019121
1430967_at	AV169086
1430968_at	AK015818
1430969_at	AK016000
1430970_a_at	AK015339
1430971_a_at	AK020468
1430972_x_at	AK020468
1430973_at	AK005691
1430974_a_at	AK020068
1430975_at	AK018420
1430976_a_at	AK021196
1430977_at	AK020882
1430978_at	BM729504
1430979_a_at	AK011963
1430980_a_at	BI656407
1430981_s_at	BE912643
1430982_at	BF682801
1430983_at	AK005989
1430984_at	BI155585
1430985_at	BG088666
1430986_at	AK012154
1430987_s_at	BI737904
1430988_at	AK013022
1430989_a_at	AK006166
1430990_s_at	AK019986
1430991_at	AK017634
1430992_s_at	BE916591
1430993_at	AA833196
1430994_at	AA119513
1430995_at	BF162157
1430996_at	BG867902
1430997_at	AI882525
1430998_at	BE626283
1430999_a_at	BM932452
1431000_at	BB651128
1431001_at	AK018573
1431002_x_at	AK002291
1431003_a_at	AK003268
1431004_at	AI415741
1431005_at	AA693052
1431006_at	AI466027
1431007_at	AA153045
1431008_at	BG916808
1431009_at	BG923812
1431010_a_at	BI737587
1431011_at	AK019713
1431012_a_at	AK009478
1431013_at	AA050796
1431014_at	AK013061
1431015_at	AI595513
1431016_at	BB666837
1431017_at	AK013540
1431018_at	BB622293
1431019_at	BI246669
1431020_a_at	AK008983
1431021_at	BG863079
1431022_at	AK014472
1431023_at	BG297856
1431024_a_at	AK020165
1431025_at	BB627268
1431026_at	BF168504
1431027_at	AK013357
1431028_a_at	AK017345
1431029_at	BB638308
1431030_a_at	AK010162
1431031_at	BE286482
1431032_at	AA681807
1431033_x_at	AA681807
1431034_at	BG277370
1431035_at	AW988556
1431036_a_at	BF121933
1431037_a_at	AK011870
1431038_at	BF137610
1431039_at	BB652005
1431040_at	BB632107
1431041_at	AU051504
1431042_at	AI530667
1431043_at	W78395
1431044_at	BB647938
1431045_at	BB629037
1431046_at	BG962793
1431047_at	AK018129
1431048_at	AK002822
1431049_at	BM964047
1431050_at	BE291900
1431051_at	AA538289
1431052_at	BF539472
1431053_at	AI536236
1431054_at	AK019126
1431055_a_at	AK010399
1431056_a_at	AK017272
1431057_a_at	AK009847
1431058_at	AK012522
1431059_x_at	AK012522
1431060_at	AK020915
1431061_s_at	AK020915
1431062_a_at	AK010695
1431063_at	AA119261
1431064_at	BF119821
1431065_at	BE915516
1431066_at	BB626220
1431067_at	BG083246
1431068_at	BI659732
1431069_at	BI730651
1431070_a_at	AK018662
1431071_at	AU078891
1431072_a_at	BB865814
1431073_at	AK015225
1431074_a_at	BI654600
1431075_a_at	AK012082
1431076_at	BG976853
1431077_at	BF584390
1431078_at	BF136994
1431079_at	BF148029
1431080_at	BB611374
1431081_a_at	AK011716
1431082_a_at	AK016099
1431083_a_at	AK012122
1431084_x_at	AK012122
1431085_a_at	AA389937
1431086_s_at	AA389937
1431087_at	BF577722
1431088_at	BQ286886
1431089_at	BI649218
1431090_at	BE626468
1431091_at	BB595944
1431092_at	BF722737
1431093_at	AK014393
